"installid"	"sessionid"	"time"	"lat"	"lng"	"accuracy"
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8cb9e498e4a62c9b8e458"	"2016-08-01 17:47:32"	40.7269705	-74.0073354	20.202
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8cb9e498e4a62c9b8e458"	"2016-08-01 17:48:33"	40.7258059	-74.0075649	50
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8cb9e498e4a62c9b8e458"	"2016-08-01 17:49:34"	40.7257148	-74.0069222	22.808
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8cb9e498e4a62c9b8e458"	"2016-08-01 17:50:37"	40.7257331	-74.0062336	21.242
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8cb9e498e4a62c9b8e458"	"2016-08-01 17:51:38"	40.7257331	-74.0062336	22.062
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8cb9e498e4a62c9b8e458"	"2016-08-01 17:52:39"	40.725701	-74.0062795	20.543
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8cb9e498e4a62c9b8e458"	"2016-08-01 17:53:40"	40.725727	-74.0064631	20.269
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8cb9e498e4a62c9b8e458"	"2016-08-01 17:54:41"	40.725753	-74.0066468	21.098
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8cb9e498e4a62c9b8e458"	"2016-08-01 17:55:42"	40.7256668	-74.006064	20.815
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8cb9e498e4a62c9b8e458"	"2016-08-01 17:56:44"	40.7256619	-74.0060041	20.941
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8cb9e498e4a62c9b8e458"	"2016-08-01 17:58:46"	40.7256091	-74.0050859	20.288
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8cb9e498e4a62c9b8e458"	"2016-08-01 17:59:47"	40.7254277	-74.0043514	19.844
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8cb9e498e4a62c9b8e458"	"2016-08-01 18:00:48"	40.7252464	-74.0036168	25.276
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8cb9e498e4a62c9b8e458"	"2016-08-01 18:02:50"	40.7235716	-74.0026987	50
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8cb9e498e4a62c9b8e458"	"2016-08-01 18:03:51"	40.7240775	-74.0010919	20.095
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8cb9e498e4a62c9b8e458"	"2016-08-01 18:04:52"	40.7239413	-74.0004032	20.703
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8cb9e498e4a62c9b8e458"	"2016-08-01 18:05:53"	40.7235021	-73.9994851	20.984
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8cb9e498e4a62c9b8e458"	"2016-08-01 18:06:55"	40.7226777	-73.9991178	50
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8cb9e498e4a62c9b8e458"	"2016-08-01 18:07:56"	40.7234041	-73.998521	50
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8cb9e498e4a62c9b8e458"	"2016-08-01 18:09:34"	40.7232025	-73.9976381	30.913
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8cb9e498e4a62c9b8e458"	"2016-08-01 18:10:35"	40.7234943	-73.9986127	500
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8cb9e498e4a62c9b8e458"	"2016-08-01 18:11:36"	40.7234943	-73.9986127	500
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8cb9e498e4a62c9b8e458"	"2016-08-01 18:12:38"	40.7231151	-73.9989341	50
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8cb9e498e4a62c9b8e458"	"2016-08-01 18:13:39"	40.7239871	-73.9969141	50
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 18:13:02"	40.7240514	-73.9968223	20.087
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 18:15:12"	40.7254545	-73.9969141	50
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 18:14:09"	40.7247195	-73.9960877	50
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 18:16:13"	40.7257338	-73.9945268	50
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 18:18:15"	40.7269043	-73.9940677	22.025
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 18:17:14"	40.7266084	-73.9941595	21.015
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 18:19:17"	40.7276496	-73.9933331	22.295
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 18:22:18"	40.7279455	-73.9932413	50
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 18:21:17"	40.7279455	-73.9932413	20
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 18:24:20"	40.7280739	-73.9930577	50
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 18:23:19"	40.7280739	-73.9930577	50
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 18:27:13"	40.7283395	-73.9941136	20.682
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 18:26:12"	40.7283074	-73.9941595	20.588
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 18:30:17"	40.7294504	-73.9965009	21.507
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 18:29:15"	40.7293922	-73.9963632	50
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 18:28:14"	40.7287526	-73.9948482	19.9
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 18:34:22"	40.7310575	-73.9993932	20.31
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 18:33:21"	40.7308379	-73.9989341	21.878
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 18:32:20"	40.730476	-73.998016	50
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 18:31:18"	40.7305905	-73.9971896	50
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 18:39:42"	40.7301837	-74.0003114	21.625
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 18:38:33"	40.7301837	-74.0003114	20.79
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 18:37:33"	40.7301837	-74.0003114	20.79
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 18:36:25"	40.7301837	-74.0003114	20.855
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 18:35:24"	40.7305438	-74.0001278	21.721
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 18:45:43"	40.730261	-74.0003114	20.08
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 18:44:43"	40.730261	-74.0003114	20.08
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 18:43:42"	40.730261	-74.0003114	20.08
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 18:42:42"	40.730261	-74.0003114	20.08
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 18:40:42"	40.7301837	-74.0003114	21.625
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 18:52:57"	40.7319912	-74.0038005	21.179
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 18:51:55"	40.7315139	-74.0031578	20.158
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 18:50:54"	40.7310116	-74.0028823	50
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 18:49:52"	40.7301612	-74.0023314	19.968
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 18:48:51"	40.7294393	-74.0015969	20.691
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 18:47:50"	40.7294896	-74.0008623	20.668
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 18:57:02"	40.7342705	-74.0046268	20.26
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 18:56:01"	40.7334592	-74.0043514	19.993
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 18:54:59"	40.7329439	-74.0039841	20.039
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 18:53:58"	40.7322549	-74.0037546	21.201
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 19:04:13"	40.7383387	-74.005545	50
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 19:03:11"	40.7381591	-74.0059122	20.027
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 19:02:09"	40.7374512	-74.0058204	22.432
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 19:01:08"	40.7369879	-74.0058204	20.961
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 19:00:06"	40.7361376	-74.0052695	19.985
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 18:59:05"	40.7354357	-74.0049482	19.938
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 18:58:03"	40.7347598	-74.0048104	20.303
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 19:12:35"	40.7399645	-74.0082994	20.094
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 19:11:35"	40.7399645	-74.0082994	20.094
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 19:10:32"	40.7400287	-74.0082076	20.434
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 19:09:21"	40.7396817	-74.0084831	25.464
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 19:08:20"	40.739437	-74.0083912	20.097
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 19:07:18"	40.7394882	-74.0082076	22.029
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 19:06:17"	40.7395498	-74.0064631	19.886
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 19:05:15"	40.7394197	-74.005545	22.146
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 19:23:02"	40.7400287	-74.0082076	20.078
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 19:22:02"	40.7400287	-74.0082076	20.078
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 19:18:40"	40.7400287	-74.0082076	20.078
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 19:17:39"	40.7400287	-74.0082076	20.43
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 19:16:38"	40.7400287	-74.0082076	20.43
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 19:15:37"	40.7400287	-74.0082076	20.43
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 19:14:36"	40.7400287	-74.0082076	20.43
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 19:28:29"	40.7364898	-74.0082994	20.341
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 19:27:28"	40.737262	-74.0082994	19.935
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 19:26:27"	40.7379569	-74.0082994	20.264
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 19:25:26"	40.7386258	-74.0081158	20.73
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 19:24:24"	40.7394301	-74.0080699	19.931
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 19:33:35"	40.7346462	-74.0061877	19.846
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 19:32:35"	40.7349186	-74.0075649	50
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 19:31:34"	40.7357281	-74.0067386	20.672
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 19:30:32"	40.7356717	-74.0077026	19.947
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 19:29:30"	40.7358079	-74.0083912	20.344
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 19:40:44"	40.7307183	-74.0046268	21.304
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 19:39:43"	40.7309499	-74.0046268	19.861
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 19:38:41"	40.73171	-74.0050859	19.874
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 19:37:40"	40.7322896	-74.0053613	19.867
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 19:36:39"	40.7331269	-74.0058204	20.405
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 19:35:37"	40.7330184	-74.0064172	20.096
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 19:34:37"	40.7336683	-74.0063713	20.844
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 19:47:54"	40.7273012	-74.0006787	21.147
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 19:46:53"	40.7277273	-74.001505	19.879
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 19:45:52"	40.7282826	-74.0026987	20.584
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 19:44:50"	40.7277559	-74.0033414	50
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 19:43:48"	40.7286696	-74.0032496	19.883
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 19:42:47"	40.730615	-74.0044432	50
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 19:41:45"	40.7299	-74.00403	31.908
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 19:51:59"	40.7253791	-73.998016	20.369
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 19:49:57"	40.7264491	-73.999026	20.875
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 19:48:56"	40.7268751	-73.9998523	19.83
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 20:03:57"	40.7244115	-73.9966387	22.776
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 20:02:08"	40.7239741	-73.9968223	20.277
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 20:01:06"	40.7242718	-73.9978323	50
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 20:00:05"	40.7245435	-73.9986587	20.729
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 19:59:04"	40.724661	-73.998511	47.586
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 19:58:03"	40.7246694	-73.9984087	83.996
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 19:57:02"	40.7246722	-73.9985044	43.5
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 19:55:59"	40.7246345	-73.9984602	87.321
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 19:54:58"	40.724684	-73.9983746	81.776
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 19:53:56"	40.7249513	-73.9983713	54
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 20:14:51"	40.7248317	-73.9963338	37.5
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 20:11:14"	40.7248317	-73.9963338	37.5
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 20:10:01"	40.7246301	-73.9965468	21.634
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 20:09:00"	40.7246301	-73.9965468	21.634
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 20:07:59"	40.7246301	-73.9965468	21.634
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 20:06:59"	40.7246301	-73.9965468	21.634
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 20:05:59"	40.7246301	-73.9965468	21.634
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 20:04:57"	40.719348	-73.9891341	1506
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 20:20:42"	40.7241156	-73.9967305	20.079
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 20:19:40"	40.7244757	-73.9965468	50
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 20:17:03"	40.7244757	-73.9965468	50
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"57a8e9d4498e7b72528c8f10"	"2016-08-08 20:16:03"	40.7244757	-73.9965468	50
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 21:57:07"	40.7252228	-73.9969141	20.094
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 21:56:35"	40.7243742	-73.997465	19.871
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 21:55:57"	40.7244645	-73.9975569	50
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 21:55:28"	40.7243584	-73.9975563	36.083
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 21:55:28"	40.7243584	-73.9975563	36.083
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 21:53:39"	40.7242448	-73.9967255	44.036
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 21:53:21"	40.7239871	-73.9969141	20.326
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 21:53:03"	40.7240514	-73.9968223	19.879
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 22:07:10"	40.7246508	-73.9934249	20.196
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 22:06:09"	40.7246508	-73.9934249	20.599
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 22:03:44"	40.7246508	-73.9934249	20.597
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 22:02:35"	40.7246508	-73.9934249	20.786
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 22:01:19"	40.7246387	-73.993884	20.722
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 22:01:19"	40.7246387	-73.993884	20.722
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 21:59:29"	40.7252262	-73.9950318	22.495
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 21:58:28"	40.7254346	-73.9965009	22.23
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 22:29:25"	40.7245605	-73.9935219	36
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 22:25:42"	40.7245734	-73.9935315	39
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 22:24:41"	40.7245734	-73.9935315	39
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 22:23:41"	40.7245734	-73.9935315	39
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 22:22:34"	40.7245734	-73.9935315	39
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 22:21:15"	40.7245734	-73.9935315	39
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 22:20:10"	40.7246508	-73.9934249	50
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 22:15:11"	40.7246508	-73.9934249	50
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 22:14:10"	40.7246508	-73.9934249	50
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 22:13:09"	40.7246508	-73.9934249	50
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 22:12:09"	40.7246508	-73.9934249	50
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 22:11:07"	40.7246508	-73.9934249	50
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 22:10:05"	40.7246508	-73.9934249	20.195
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 22:48:53"	40.7246508	-73.9934249	20.116
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 22:47:12"	40.7246508	-73.9934249	19.637
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 22:46:10"	40.7246508	-73.9934249	19.637
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 22:45:03"	40.7246508	-73.9934249	50
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 22:44:03"	40.7246508	-73.9934249	50
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 22:40:49"	40.7246508	-73.9934249	20.01
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 22:34:53"	40.7246508	-73.9934249	20.111
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 22:33:49"	40.7246508	-73.9934249	20.111
